687,557,759,557,759,582,687,582,花
684,599,786,599,786,627,684,627,花
551,651,650,651,650,680,551,680,花
691,714,784,714,784,737,691,737,花
686,776,783,776,783,802,686,802,花
691,841,784,841,784,864,691,864,花
688,890,783,890,783,915,688,915,花
684,946,779,946,779,976,684,976,花
311,1014,414,1014,414,1034,311,1034,花
305,1050,408,1050,408,1071,305,1071,花
159,1006,279,1006,279,1024,159,1024,花
160,1025,277,1025,277,1043,160,1043,花
195,1052,239,1052,239,1073,195,1073,花
551,1051,644,1051,644,1073,551,1073,花
685,1010,780,1010,780,1039,685,1039,花
676,1048,783,1048,783,1074,676,1074,花
819,1047,908,1047,908,1071,819,1071,花
1030,1051,1122,1051,1122,1072,1030,1072,花
1241,1009,1311,1009,1311,1041,1241,1041,花
1235,942,1314,942,1314,973,1235,973,花
1247,839,1316,839,1316,867,1247,867,花
1240,771,1311,771,1311,801,1240,801,花
1247,710,1312,710,1312,735,1247,735,花
1243,654,1315,654,1315,683,1243,683,花
1241,594,1312,594,1312,625,1241,625,花
1030,652,1120,652,1120,683,1030,683,花
819,650,908,650,908,682,819,682,花
833,556,873,556,873,584,833,584,花
970,521,1044,521,1044,547,970,547,花
923,558,1003,558,1003,582,923,582,花
1030,560,1102,560,1102,583,1030,583,花
1152,556,1198,556,1198,580,1152,580,花
1241,521,1305,521,1305,544,1241,544,花
1238,545,1308,545,1308,565,1238,565,花
1241,566,1305,566,1305,585,1241,585,花
1329,538,1426,538,1426,565,1329,565,花
1335,602,1424,602,1424,627,1335,627,花
1344,711,1430,711,1430,741,1344,741,花
1343,844,1425,844,1425,870,1343,870,花
1343,1051,1429,1051,1429,1074,1343,1074,花
1444,654,1503,654,1503,680,1444,680,花
1444,535,1519,535,1519,553,1444,553,花
1443,554,1513,554,1513,578,1443,578,花
1550,538,1593,538,1593,565,1550,565,花
1532,591,1604,591,1604,610,1532,610,花
1531,610,1574,610,1574,630,1531,630,花
1532,702,1606,702,1606,725,1532,725,花
1532,726,1573,726,1573,747,1532,747,花
1533,752,1613,752,1613,772,1533,772,花
1534,772,1611,772,1611,791,1534,791,花
1533,792,1610,792,1610,810,1533,810,花
1534,809,1566,809,1566,828,1534,828,花
1544,834,1605,834,1605,853,1544,853,花
1532,856,1586,856,1586,875,1532,875,花
1533,936,1600,936,1600,962,1533,962,花
1533,962,1586,962,1586,984,1533,984,花
1534,1005,1597,1005,1597,1023,1534,1023,花
1534,1026,1589,1026,1589,1046,1534,1046,花
848,1144,883,1144,883,1169,848,1169,花
